Timestamp,Date,Measure,bIB01,BENJI,WTSYX,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,BUIDL,XTBT,XEVT,bCSPX,SKHC,PARAVII,NOTE,XRV,ACRED,EQTYX,MODRX,LNGVX,WTSIX,SPXUX,TECHX,RE,VBILL,XFTB
1705968000000,2024-01-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,48242347.35,,,,,,,,,,,
1706054400000,2024-01-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,54982000.02,,,,,,,,,,,
1706140800000,2024-01-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,54976247.74,,,,,,,,,,,
1706227200000,2024-01-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,45408011.29,,,,,,,,,,,
1706313600000,2024-01-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,45415159.78,,,,,,,,,,,
1706400000000,2024-01-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,47805432.66,,,,,,,,,,,
1706486400000,2024-01-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,47805432.66,,,,,,,,,,,
1706572800000,2024-01-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,43024890.47,,,,,,,,,,,
1706659200000,2024-01-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,45415159.78,,,,,,,,,,,
1706745600000,2024-02-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,38243984.97,,,,,,,,,,,
1706832000000,2024-02-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,44317951.13,,,,,,,,,,,
1706918400000,2024-02-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,44317951.13,,,,,,,,,,,
1707004800000,2024-02-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,44300338.17,,,,,,,,,,,
1707091200000,2024-02-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,44317951.13,,,,,,,,,,,
1707177600000,2024-02-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,44317951.13,,,,,,,,,,,
1707264000000,2024-02-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707350400000,2024-02-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707436800000,2024-02-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707523200000,2024-02-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707609600000,2024-02-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41864190.61,,,,,,,,,,,
1707696000000,2024-02-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1707782400000,2024-02-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707868800000,2024-02-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1707955200000,2024-02-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41711011.46,,,,,,,,,,,
1708041600000,2024-02-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33873115.56,,,,,,,,,,,
1708128000000,2024-02-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36487175.78,,,,,,,,,,,
1708214400000,2024-02-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708300800000,2024-02-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708387200000,2024-02-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708473600000,2024-02-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708560000000,2024-02-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708646400000,2024-02-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708732800000,2024-02-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708819200000,2024-02-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39104075.67,,,,,,,,,,,
1708905600000,2024-02-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41710483.14,,,,,,,,,,,
1708992000000,2024-02-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,41692668.56,,,,,,,,,,,
1709078400000,2024-02-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39087374.29,,,,,,,,,,,
1709164800000,2024-02-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39159096.84,,,,,,,,,,,
1709251200000,2024-03-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36481548.04,,,,,,,,,,,
1709337600000,2024-03-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,39087374.29,,,,,,,,,,,
1709424000000,2024-03-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36481548.04,,,,,,,,,,,
1709510400000,2024-03-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36578843.17,,,,,,,,,,,
1709596800000,2024-03-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36578843.17,,,,,,,,,,,
1709683200000,2024-03-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33966067.27,,,,,,,,,,,
1709769600000,2024-03-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31353293.31,,,,,,,,,,,
1709856000000,2024-03-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31353287.47,,,,,,,,,,,
1709942400000,2024-03-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31353293.31,,,,,,,,,,,
1710028800000,2024-03-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36554482.56,,,,,,,,,,,
1710115200000,2024-03-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,34008734.35,,,,,,,,,,,
1710201600000,2024-03-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36598025.64,,,,,,,,,,,
1710288000000,2024-03-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33958872.38,,,,,,,,,,,
1710374400000,2024-03-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33987597.42,,,,,,,,,,,
1710460800000,2024-03-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33945035.46,,,,,,,,,,,
1710547200000,2024-03-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33969006.74,,,,,,,,,,,
1710633600000,2024-03-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33966067.27,,,,,,,,,,,
1710720000000,2024-03-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33961601.61,,,,,,,,,,,
1710806400000,2024-03-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33966067.27,,,,,,,,,,,
1710892800000,2024-03-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33972483.49,,,,,,,,,,,
1710979200000,2024-03-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36578843.17,,,,,,,,,,,
1711065600000,2024-03-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,36574432.02,,,,,,,,,,,
1711152000000,2024-03-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28744292.00,,,,,,,,,,,
1711238400000,2024-03-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28739752.37,,,,,,,,,,,
1711324800000,2024-03-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31337346.20,,,,,,,,,,,
1711411200000,2024-03-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31373445.23,,,,,,,,,,,
1711497600000,2024-03-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33957766.67,,,,,,,,,,,
1711584000000,2024-03-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31377081.60,,,,,,,,,,,
1711670400000,2024-03-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31355773.37,,,,,,,,,,,
1711756800000,2024-03-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31361440.12,,,,,,,,,,,
1711843200000,2024-03-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33976893.78,,,,,,,,,,,
1711929600000,2024-04-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31351001.61,,,,,,,,,,,
1712016000000,2024-04-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31351001.61,,,,,,,,,,,
1712102400000,2024-04-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31351001.61,,,,,,,,,,,
1712188800000,2024-04-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28245626.73,,,,,,,,,,,
1712275200000,2024-04-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28245626.73,,,,,,,,,,,
1712361600000,2024-04-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,33882957.61,,,,,,,,,,,
1712448000000,2024-04-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25383332.88,,,,,,,,,,,
1712534400000,2024-04-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25414962.34,,,,,,,,,,,
1712620800000,2024-04-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28238413.61,,,,,,,,,,,
1712707200000,2024-04-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1712793600000,2024-04-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22598848.17,,,,,,,,,,,
1712880000000,2024-04-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25414580.92,,,,,,,,,,,
1712966400000,2024-04-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,24944606.59,,,,,,,,,,,
1713052800000,2024-04-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25424422.62,,,,,,,,,,,
1713139200000,2024-04-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28236691.53,,,,,,,,,,,
1713225600000,2024-04-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22586303.80,,,,,,,,,,,
1713312000000,2024-04-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25409676.89,,,,,,,,,,,
1713398400000,2024-04-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25408463.99,,,,,,,,,,,
1713484800000,2024-04-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1713571200000,2024-04-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25375983.63,,,,,,,,,,,
1713657600000,2024-04-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28236691.53,,,,,,,,,,,
1713744000000,2024-04-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28236691.53,,,,,,,,,,,
1713830400000,2024-04-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28247202.79,,,,,,,,,,,
1713916800000,2024-04-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22590040.99,,,,,,,,,,,
1714003200000,2024-04-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22489237.63,,,,,,,,,,,
1714089600000,2024-04-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28236763.79,,,,,,,,,,,
1714176000000,2024-04-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714262400000,2024-04-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714348800000,2024-04-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714435200000,2024-04-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714521600000,2024-05-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25411684.47,,,,,,,,,,,
1714608000000,2024-05-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22588500.97,,,,,,,,,,,
1714694400000,2024-05-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714780800000,2024-05-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22600831.67,,,,,,,,,,,
1714867200000,2024-05-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1714953600000,2024-05-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589674.92,,,,,,,,,,,
1715040000000,2024-05-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19769777.60,,,,,,,,,,,
1715126400000,2024-05-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22591465.39,,,,,,,,,,,
1715212800000,2024-05-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25412960.97,,,,,,,,,,,
1715299200000,2024-05-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1715385600000,2024-05-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1715472000000,2024-05-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1715558400000,2024-05-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1715644800000,2024-05-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1715731200000,2024-05-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1715817600000,2024-05-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22594439.73,,,,,,,,,,,
1715904000000,2024-05-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1715990400000,2024-05-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1716076800000,2024-05-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22604270.82,,,,,,,,,,,
1716163200000,2024-05-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22586690.98,,,,,,,,,,,
1716249600000,2024-05-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22586690.98,,,,,,,,,,,
1716336000000,2024-05-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1716422400000,2024-05-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,16942014.92,,,,,,,,,,,
1716508800000,2024-05-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1716595200000,2024-05-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22588855.62,,,,,,,,,,,
1716681600000,2024-05-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,16942751.47,,,,,,,,,,,
1716768000000,2024-05-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,16942014.92,,,,,,,,,,,
1716854400000,2024-05-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19764938.61,,,,,,,,,,,
1716940800000,2024-05-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1717027200000,2024-05-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22585860.61,,,,,,,,,,,
1717113600000,2024-05-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28236736.15,,,,,,,,,,,
1717200000000,2024-06-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,31053846.00,,,,,,,,,,,
1717286400000,2024-06-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28233805.30,,,,,,,,,,,
1717372800000,2024-06-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,28130539.99,,,,,,,,,,,
1717459200000,2024-06-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1717545600000,2024-06-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1717632000000,2024-06-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765998.36,,,,,,,,,,,
1717718400000,2024-06-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1717804800000,2024-06-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,25413022.37,,,,,,,,,,,
1717891200000,2024-06-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589533.31,,,,,,,,,,,
1717977600000,2024-06-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589533.31,,,,,,,,,,,
1718064000000,2024-06-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1718150400000,2024-06-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19765684.07,,,,,,,,,,,
1718236800000,2024-06-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1718323200000,2024-06-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19766239.28,,,,,,,,,,,
1718409600000,2024-06-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1718496000000,2024-06-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1718582400000,2024-06-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22647639.02,,,,,,,,,,,
1718668800000,2024-06-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19785826.70,,,,,,,,,,,
1718755200000,2024-06-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19764546.37,,,,,,,,,,,
1718841600000,2024-06-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22589353.22,,,,,,,,,,,
1718928000000,2024-06-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19764421.28,,,,,,,,,,,
1719014400000,2024-06-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19766245.76,,,,,,,,,,,
1719100800000,2024-06-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19766004.25,,,,,,,,,,,
1719187200000,2024-06-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,19768925.65,,,,,,,,,,,
1719273600000,2024-06-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,505000.00,,22573897.85,,,,,,,,,,,
1719360000000,2024-06-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,22595045.71,,,,,,,,,,,
1719446400000,2024-06-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,19766545.06,,,,,,,,,,,
1719532800000,2024-06-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,19765683.73,,,,,,,,,,,
1719619200000,2024-06-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1719705600000,2024-06-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1719792000000,2024-07-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1719878400000,2024-07-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,22589353.22,,,,,,,,,,,
1719964800000,2024-07-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1720051200000,2024-07-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1720137600000,2024-07-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,31085808.20,,,,,,,,,,,
1720224000000,2024-07-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,31060360.68,,,,,,,,,,,
1720310400000,2024-07-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,31060360.68,,,,,,,,,,,
1720396800000,2024-07-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1720483200000,2024-07-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1720569600000,2024-07-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,22588350.86,,,,,,,,,,,
1720656000000,2024-07-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25412709.76,,,,,,,,,,,
1720742400000,2024-07-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28235925.65,,,,,,,,,,,
1720828800000,2024-07-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28234968.91,,,,,,,,,,,
1720915200000,2024-07-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236902.22,,,,,,,,,,,
1721001600000,2024-07-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1721088000000,2024-07-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1721174400000,2024-07-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25415849.85,,,,,,,,,,,
1721260800000,2024-07-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28230413.54,,,,,,,,,,,
1721347200000,2024-07-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,22589078.26,,,,,,,,,,,
1721433600000,2024-07-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413640.84,,,,,,,,,,,
1721520000000,2024-07-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25412129.80,,,,,,,,,,,
1721606400000,2024-07-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25426723.91,,,,,,,,,,,
1721692800000,2024-07-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1721779200000,2024-07-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1721865600000,2024-07-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25413022.37,,,,,,,,,,,
1721952000000,2024-07-26,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,25416208.22,,,,,,,,,,,
1722038400000,2024-07-27,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,28236691.53,,,,,,,,,,,
1722124800000,2024-07-28,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,,22589353.22,,,,,,,,,,,
1722211200000,2024-07-29,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22579270.33,,,,,,,,,,,
1722297600000,2024-07-30,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22590307.02,,,,,,,,,,,
1722384000000,2024-07-31,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22593707.68,,,,,,,,,,,
1722470400000,2024-08-01,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,19760918.67,,,,,,,,,,,
1722556800000,2024-08-02,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,19766743.65,,,,,,,,,,,
1722643200000,2024-08-03,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22590478.50,,,,,,,,,,,
1722729600000,2024-08-04,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22587460.03,,,,,,,,,,,
1722816000000,2024-08-05,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22634821.62,,,,,,,,,,,
1722902400000,2024-08-06,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22587052.96,,,,,,,,,,,
1722988800000,2024-08-07,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22587052.96,,,,,,,,,,,
1723075200000,2024-08-08,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25412087.54,,,,,,,,,,,
1723161600000,2024-08-09,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25416138.63,,,,,,,,,,,
1723248000000,2024-08-10,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,19781984.60,,,,,,,,,,,
1723334400000,2024-08-11,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22588905.13,,,,,,,,,,,
1723420800000,2024-08-12,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22596425.70,,,,,,,,,,,
1723507200000,2024-08-13,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22593446.97,,,,,,,,,,,
1723593600000,2024-08-14,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22599254.77,,,,,,,,,,,
1723680000000,2024-08-15,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25406334.94,,,,,,,,,,,
1723766400000,2024-08-16,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,19765793.14,,,,,,,,,,,
1723852800000,2024-08-17,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,28223873.19,,,,,,,,,,,
1723939200000,2024-08-18,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25417035.47,,,,,,,,,,,
1724025600000,2024-08-19,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25113003.93,,,,,,,,,,,
1724112000000,2024-08-20,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,28239336.96,,,,,,,,,,,
1724198400000,2024-08-21,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22589308.73,,,,,,,,,,,
1724284800000,2024-08-22,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22588533.84,,,,,,,,,,,
1724371200000,2024-08-23,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,25413344.91,,,,,,,,,,,
1724457600000,2024-08-24,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22593037.03,,,,,,,,,,,
1724544000000,2024-08-25,Bridged Token Value (Dollar),,,,,,,,,,,,,,2946000.00,2225000.00,22507099.55,,,,,,,,,,,
